,challenge_ID,programming_language,author_ID,Year,total_submissions
3414,CI28012,1,AI565714,2008,88.0
3415,CI28723,1,AI566761,2009,88.0
3416,CI25013,1,AI564658,2007,88.0
3417,CI26795,1,AI563839,2008,88.0
3418,CI28997,1,AI566854,2009,88.0
3419,CI24198,1,AI564097,2005,88.0
3420,CI26445,3,,2008,88.0
3421,CI27936,1,AI566419,2003,88.0
3422,CI24006,1,AI563973,2006,88.0
3423,CI28810,1,AI565865,2009,88.0
3424,CI27102,1,AI565944,2005,88.0
3425,CI25291,1,AI564854,2007,88.0
3426,CI28439,1,AI566639,2009,87.0
3427,CI26363,1,AI565588,2008,87.0
3428,CI25573,1,AI565074,2007,87.0
3429,CI26572,1,AI565744,2008,87.0
3430,CI25922,2,AI565319,2007,87.0
3431,CI28455,1,AI566648,2009,87.0
3432,CI25811,1,AI565243,2007,87.0
3433,CI28524,1,AI566675,2009,87.0
3434,CI28839,1,AI566796,2009,87.0
3435,CI28326,1,AI566579,2009,87.0
3436,CI28057,3,AI566491,2008,87.0
3437,CI27095,1,AI565942,2007,87.0
3438,CI27755,1,AI566360,2008,86.0
3439,CI28403,1,AI566618,2009,86.0
3440,CI24688,2,AI564430,2007,86.0
3441,CI26559,1,AI564210,2008,86.0
3442,CI26974,1,AI565911,2005,86.0
3443,CI26130,1,AI563734,2008,86.0
3444,CI28394,1,AI566613,2009,86.0
3445,CI25770,1,AI565212,2007,86.0
3446,CI24159,1,AI564067,2004,86.0
3447,CI28364,1,AI566592,2009,86.0
3448,CI28894,1,AI565871,2009,86.0
3449,CI28978,1,AI566844,2007,86.0
3450,CI28412,1,AI566624,2009,86.0
3451,CI26543,1,AI565720,2008,86.0
3452,CI24463,1,AI564296,2006,86.0
3453,CI27432,1,AI566159,2008,86.0
3454,CI23597,2,AI563657,2003,86.0
3455,CI23976,1,AI563955,2005,86.0
3456,CI24758,1,AI564481,2006,86.0
3457,CI25790,1,AI564090,2007,86.0
3458,CI27584,1,AI563821,2008,86.0
3459,CI28967,1,AI566843,2009,86.0
3460,CI28654,1,AI566633,2009,86.0
3461,CI24934,1,AI564603,2007,85.0
3462,CI26236,1,AI565483,2008,85.0
3463,CI24119,1,AI564042,2004,85.0
3464,CI26399,1,AI563664,2008,85.0
3465,CI26414,3,AI565624,2008,85.0
3466,CI26569,1,AI565742,2008,85.0
3467,CI25189,1,AI564776,2007,85.0
3468,CI27870,2,AI566415,2009,85.0
3469,CI25902,1,AI565308,2007,85.0
3470,CI23761,1,AI563758,2006,85.0
3471,CI27982,1,AI566446,2008,85.0
3472,CI28555,1,AI566236,2009,85.0
3473,CI27861,1,AI566408,2008,85.0
3474,CI25867,1,AI565270,2007,85.0
3475,CI27403,1,AI566145,2008,85.0
3476,CI27351,1,AI566110,2008,85.0
3477,CI26617,1,AI565779,2008,85.0
3478,CI26544,1,AI565721,2008,84.0
3479,CI28800,1,AI563899,2009,84.0
3480,CI26499,1,AI564436,2008,84.0
3481,CI25190,1,AI564777,2007,84.0
3482,CI25051,2,AI564681,2004,84.0
3483,CI24815,2,AI564517,2007,84.0
3484,CI26367,1,AI565592,2008,84.0
3485,CI26539,1,AI565716,2008,84.0
3486,CI28510,1,AI566669,2009,84.0
3487,CI28429,1,AI566547,2009,84.0
3488,CI25444,1,AI564971,2007,84.0
3489,CI26124,2,AI563576,2008,84.0
3490,CI25668,1,AI565141,2007,84.0
3491,CI23496,2,AI563594,2005,84.0
3492,CI23894,1,AI563898,2006,84.0
3493,CI25979,1,AI565352,2007,84.0
3494,CI26282,1,AI565522,2008,84.0
3495,CI28460,1,AI566651,2009,84.0
3496,CI25640,1,AI565119,2007,84.0
3497,CI25792,1,AI565226,2007,84.0
3498,CI26121,1,AI565455,2008,84.0
3499,CI25245,1,AI564817,2007,84.0
3500,CI26966,1,AI565912,2005,84.0
3501,CI25646,1,AI565124,2007,84.0
3502,CI26134,1,AI565461,2008,83.0
3503,CI23505,1,AI563601,2002,83.0
3504,CI26359,1,AI565584,2008,83.0
3505,CI27167,1,AI564034,2008,83.0
3506,CI28727,1,AI566765,2009,83.0
3507,CI23629,1,AI563702,2005,83.0
3508,CI23798,1,AI563829,2005,83.0
3509,CI26016,1,AI565379,2008,83.0
3510,CI24219,1,AI563986,2004,83.0
3511,CI23657,1,AI563724,2006,83.0
3512,CI28977,1,AI566844,2007,83.0
3513,CI27413,1,AI566154,2008,83.0
3514,CI27641,1,AI566292,2007,83.0
3515,CI25865,1,AI565280,2008,83.0
3516,CI28005,1,AI566457,2008,83.0
3517,CI24556,2,AI564369,2006,83.0
3518,CI25518,1,AI565026,2007,83.0
3519,CI26680,1,AI565821,2008,83.0
3520,CI28396,1,AI566614,2009,83.0
3521,CI25182,1,AI564774,2007,83.0
3522,CI25472,1,AI564993,2007,83.0
3523,CI25420,1,AI564952,2007,83.0
3524,CI23578,2,AI563663,2001,82.0
3525,CI28140,1,AI566518,2009,82.0
3526,CI26646,1,AI564102,2008,82.0
3527,CI25680,1,AI564450,2007,82.0
3528,CI26516,1,AI565698,2008,82.0
3529,CI24452,1,AI564288,2006,82.0
3530,CI28889,1,AI566816,2009,82.0
3531,CI25812,1,AI565244,2007,82.0
3532,CI28751,1,AI566780,2007,82.0
3533,CI25530,1,AI565037,2007,82.0
3534,CI26622,1,AI565782,2008,82.0
3535,CI25462,1,AI564986,2007,82.0
3536,CI27726,1,AI566331,2008,82.0
3537,CI26003,1,AI563628,2008,82.0
3538,CI26361,1,AI565586,2008,82.0
3539,CI24980,1,AI564635,2007,82.0
3540,CI28803,1,AI566786,2009,82.0
3541,CI26467,1,AI565660,2008,82.0
3542,CI23528,2,AI563621,2005,82.0
3543,CI27503,1,AI566217,2008,82.0
3544,CI25700,1,AI565165,2007,82.0
3545,CI25198,1,AI564785,2007,82.0
3546,CI24113,1,AI563825,2006,82.0
3547,CI23884,1,AI563892,2005,82.0
3548,CI25345,1,AI564337,2007,82.0
3549,CI28428,1,AI566633,2009,82.0
3550,CI27711,1,AI566317,2009,82.0
3551,CI26766,1,AI565875,2008,82.0
3552,CI24243,1,AI564126,2006,82.0
3553,CI28408,1,AI566621,2009,82.0
3554,CI24979,1,AI564634,2007,82.0
3555,CI26462,1,AI565655,2008,82.0
3556,CI28735,1,AI566772,2009,82.0
3557,CI24247,1,AI563765,2005,82.0
3558,CI27709,1,AI566315,2009,82.0
3559,CI25255,1,AI564826,2007,81.0
3560,CI26350,1,AI565577,2008,81.0
3561,CI23573,2,AI563659,2002,81.0
3562,CI23509,1,AI563605,2002,81.0
3563,CI27949,1,AI566439,2008,81.0
3564,CI26709,1,AI565811,2008,81.0
3565,CI27700,1,AI566312,2003,81.0
3566,CI23792,1,AI563824,2006,81.0
3567,CI23722,1,AI563748,2005,81.0
3568,CI27088,1,AI563955,2008,81.0
3569,CI27232,1,AI565916,2008,81.0
3570,CI27353,1,AI566110,2008,81.0
3571,CI26983,1,AI565913,2005,81.0
3572,CI28843,1,AI563840,2009,81.0
3573,CI26324,1,AI565555,2008,81.0
3574,CI23905,1,AI563909,2006,81.0
3575,CI25907,2,AI565310,2007,81.0
3576,CI28711,1,AI566751,2009,81.0
3577,CI23885,1,AI563893,2005,81.0
3578,CI24620,1,AI564278,2005,81.0
3579,CI27827,1,AI566383,2008,81.0
3580,CI24394,1,AI564243,2006,81.0
3581,CI26566,1,AI565740,2008,81.0
3582,CI26596,1,AI564747,2008,81.0
3583,CI24212,1,AI563732,2005,81.0
3584,CI27628,1,AI566284,2008,81.0
3585,CI28305,1,AI563843,2009,81.0
3586,CI27264,1,AI564742,2008,80.0
3587,CI25156,1,AI564752,2007,80.0
3588,CI25876,1,AI565286,2007,80.0
3589,CI24379,2,AI564230,2006,80.0
3590,CI25899,1,AI565305,2007,80.0
3591,CI25947,1,AI565326,2008,80.0
3592,CI25408,1,AI564805,2007,80.0
3593,CI26613,1,AI565775,2008,80.0
3594,CI24810,2,AI564512,2006,80.0
3595,CI28517,1,AI566674,2009,80.0
3596,CI27616,1,AI566281,2008,80.0
3597,CI27481,1,AI566202,2008,80.0
3598,CI28856,1,AI566804,2009,80.0
3599,CI23725,1,AI563774,2005,80.0
3600,CI27225,1,AI566010,2008,80.0
3601,CI24882,1,AI564559,2007,80.0
3602,CI25746,1,AI565194,2007,80.0
3603,CI28097,1,,2009,80.0
3604,CI24009,1,,2006,80.0
3605,CI28308,1,AI566566,2009,80.0
3606,CI25129,1,AI564344,2007,80.0
3607,CI26758,1,AI565870,2008,79.0
3608,CI27495,1,AI566212,2008,79.0
3609,CI25533,1,AI565040,2007,79.0
3610,CI28175,1,AI564608,2009,79.0
3611,CI28780,1,AI566782,2007,79.0
3612,CI28914,1,AI566823,2008,79.0
3613,CI26665,1,AI564291,2008,79.0
3614,CI24760,1,AI563724,2006,79.0
3615,CI28925,1,AI566823,2008,79.0
3616,CI27639,1,AI566290,2008,79.0
3617,CI24332,1,AI564190,2005,79.0
3618,CI25566,1,AI565067,2007,79.0
3619,CI24501,1,AI564328,2006,79.0
3620,CI23739,1,AI563783,2006,79.0
3621,CI25030,1,AI564672,2007,79.0
3622,CI24311,1,AI564173,2006,79.0
3623,CI24023,1,AI563987,2005,79.0
3624,CI27622,1,AI563941,2008,79.0
3625,CI24498,1,AI564325,2006,79.0
3626,CI25981,1,AI565354,2007,79.0
3627,CI24811,2,AI564513,2006,79.0
3628,CI24757,1,AI564480,2006,79.0
3629,CI27610,1,AI566277,2008,79.0
3630,CI26008,1,AI564205,2008,79.0
3631,CI25490,1,AI565008,2007,79.0
3632,CI24036,1,AI563995,2006,79.0
3633,CI25855,1,AI565273,2007,79.0
3634,CI24151,1,AI563733,2006,78.0
3635,CI27143,1,AI563640,2008,78.0
3636,CI26323,1,AI565297,2008,78.0
3637,CI24320,1,AI564182,2006,78.0
3638,CI23607,2,AI563577,2002,78.0
3639,CI23753,1,AI563797,2005,78.0
3640,CI27359,1,AI566115,2008,78.0
3641,CI28991,1,AI566849,2009,78.0
3642,CI24567,2,AI564378,2006,78.0
3643,CI23658,1,AI563725,2005,78.0
3644,CI28003,1,AI564143,2008,78.0
3645,CI28061,1,AI566493,2009,78.0
3646,CI23679,1,AI563740,2006,78.0
3647,CI28635,1,AI566720,2009,78.0
3648,CI28869,1,AI566811,2009,78.0
3649,CI25163,1,AI564759,2007,78.0
3650,CI26362,1,AI565587,2008,78.0
3651,CI26888,1,AI565907,2003,78.0
3652,CI26267,1,AI565507,2008,78.0
3653,CI26777,1,AI565883,2008,78.0
3654,CI26540,1,AI565717,2008,78.0
3655,CI24568,2,AI564379,2006,78.0
3656,CI27939,1,AI566419,2003,78.0
3657,CI27699,1,AI566311,2003,78.0
3658,CI27946,1,AI566436,2008,78.0
3659,CI25941,1,AI563734,2008,78.0
3660,CI28476,1,AI566658,2009,78.0
3661,CI27191,1,AI565926,2008,77.0
3662,CI28963,1,AI565657,2009,77.0
3663,CI23498,1,AI563595,2002,77.0
3664,CI27995,1,AI566451,2009,77.0
3665,CI24800,2,AI563613,2007,77.0
3666,CI26637,1,AI564449,2008,77.0
3667,CI26351,1,AI565578,2008,77.0
3668,CI23802,1,AI563833,2005,77.0
3669,CI23779,1,AI563814,2005,77.0
3670,CI23767,1,AI563803,2005,77.0
3671,CI25655,2,AI563670,2007,77.0
3672,CI28049,1,AI566486,2008,77.0
3673,CI28090,1,,2009,77.0
3674,CI28413,1,AI565243,2009,77.0
3675,CI27713,1,AI566319,2009,77.0
3676,CI25616,1,AI565107,2007,77.0
3677,CI24776,1,AI564491,2005,77.0
3678,CI24447,1,AI564284,2006,77.0
3679,CI27084,1,AI564981,2008,77.0
3680,CI28838,1,AI566795,2009,77.0
3681,CI26496,1,AI565687,2008,77.0
3682,CI26366,1,AI565591,2008,77.0
3683,CI25522,1,AI565030,2007,77.0
3684,CI28913,1,AI566823,2008,76.0
3685,CI25170,1,AI564766,2007,76.0
3686,CI26480,1,AI565672,2008,76.0
3687,CI27979,1,AI566446,2008,76.0
3688,CI26581,1,AI565752,2008,76.0
3689,CI23733,1,AI563780,2005,76.0
3690,CI24092,1,AI564031,2006,76.0
3691,CI25325,1,AI564884,2007,76.0
3692,CI24457,1,AI564292,2006,76.0
3693,CI25303,1,AI564863,2007,76.0
3694,CI27248,1,AI566027,2008,76.0
3695,CI27104,1,AI565944,2005,76.0
3696,CI27085,1,AI564062,2007,76.0
3697,CI26696,1,AI565829,2008,76.0
3698,CI26061,1,AI565406,2007,76.0
3699,CI24451,1,AI564287,2006,76.0
3700,CI26011,1,AI565377,2008,76.0
3701,CI27285,1,AI564062,2008,76.0
3702,CI26743,1,AI565864,2008,76.0
3703,CI27514,1,AI565399,2008,76.0
3704,CI26724,1,AI565849,2008,75.0
3705,CI25160,1,AI564756,2007,75.0
3706,CI23608,2,AI563686,2002,75.0
3707,CI25639,1,AI564960,2007,75.0
3708,CI25165,1,AI564761,2007,75.0
3709,CI26618,1,AI565780,2008,75.0
3710,CI28425,1,AI566632,2009,75.0
3711,CI24131,1,AI564052,2006,75.0
3712,CI27638,1,AI564095,2008,75.0
3713,CI28094,1,AI565134,2009,75.0
3714,CI28731,1,AI566769,2009,75.0
3715,CI28449,1,AI566646,2009,75.0
3716,CI26521,1,AI564210,2008,75.0
3717,CI28397,1,AI565766,2009,75.0
3718,CI24218,1,AI564111,2005,75.0
3719,CI27493,1,AI563576,2008,75.0
3720,CI24242,1,AI564125,2006,75.0
3721,CI24270,1,AI563674,2005,75.0
3722,CI26546,1,AI565723,2008,75.0
3723,CI25474,1,AI564995,2007,75.0
3724,CI27577,1,AI563777,2008,75.0
3725,CI28915,1,AI566823,2008,75.0
3726,CI28165,1,AI566528,2009,75.0
3727,CI28409,1,AI566622,2009,75.0
3728,CI24414,1,AI564258,2006,75.0
3729,CI24618,1,AI564219,2004,75.0
3730,CI28641,1,AI565852,2009,74.0
3731,CI28035,1,AI566476,2009,74.0
3732,CI28027,1,AI566472,2008,74.0
3733,CI26697,1,AI564834,2008,74.0
3734,CI23561,2,AI563611,2005,74.0
3735,CI26115,1,AI565451,2008,74.0
3736,CI25018,1,AI564663,2007,74.0
3737,CI26894,1,AI565907,2003,74.0
3738,CI24315,1,AI564177,2006,74.0
3739,CI24309,1,AI564171,2004,74.0
3740,CI23917,1,AI563781,2005,74.0
3741,CI25618,1,AI565109,2007,74.0
3742,CI26243,1,,2007,74.0
3743,CI24600,1,AI564398,2004,74.0
3744,CI28893,1,AI563691,2009,74.0
3745,CI25745,2,AI565193,2007,74.0
3746,CI24589,1,AI564393,2003,74.0
3747,CI26127,2,AI563613,2008,74.0
3748,CI27688,1,AI564549,2008,74.0
3749,CI26774,1,AI565880,2008,74.0
3750,CI24515,1,AI564338,2006,74.0
3751,CI27185,1,AI565983,2008,74.0
3752,CI26729,1,AI565854,2008,74.0
3753,CI27736,1,AI566341,2008,73.0
3754,CI26712,1,AI565837,2008,73.0
3755,CI26716,1,AI565841,2008,73.0
3756,CI28659,1,AI566733,2009,73.0
3757,CI25956,1,AI564899,2008,73.0
3758,CI23762,1,AI563758,2006,73.0
3759,CI24456,1,AI564291,2006,73.0
3760,CI27269,1,AI565328,2008,73.0
3761,CI28972,1,AI566844,2006,73.0
3762,CI24472,1,AI564304,2006,73.0
3763,CI28553,1,AI566687,2009,73.0
3764,CI25990,1,AI565361,2008,73.0
3765,CI25944,1,AI563723,2008,73.0
3766,CI26819,1,AI563753,2008,73.0
3767,CI28725,1,AI566763,2009,73.0
3768,CI28407,1,AI566620,2009,73.0
3769,CI26576,1,AI565747,2008,73.0
3770,CI25828,1,AI565253,2007,73.0
3771,CI25835,1,AI565258,2007,73.0
3772,CI27195,1,AI565991,2008,73.0
3773,CI25204,1,AI564790,2007,73.0
3774,CI27236,1,AI566018,2008,73.0
3775,CI24125,1,AI564046,2006,73.0
3776,CI27954,1,AI566443,2008,73.0
3777,CI28004,1,AI566203,2008,73.0
3778,CI25196,1,AI564783,2007,73.0
3779,CI26223,1,AI565471,2008,73.0
3780,CI23942,1,AI563702,2005,73.0
3781,CI27498,1,AI566214,2008,73.0
3782,CI28722,1,AI566760,2009,73.0
3783,CI23721,1,AI563772,2005,72.0
3784,CI27996,1,AI566452,2009,72.0
3785,CI25256,1,AI564720,2007,72.0
3786,CI27951,1,AI566440,2008,72.0
3787,CI27401,1,AI566143,2008,72.0
3788,CI27395,1,AI566138,2008,72.0
3789,CI23684,1,AI563733,2005,72.0
3790,CI25801,1,AI565233,2007,72.0
3791,CI27718,1,AI566323,2008,72.0
3792,CI27516,1,AI566222,2008,72.0
3793,CI23522,1,AI563615,2004,72.0
3794,CI27554,1,AI563790,2008,72.0
3795,CI25288,1,AI564156,2007,72.0
3796,CI25842,1,AI565264,2007,72.0
3797,CI26400,2,AI563576,2008,72.0
3798,CI26717,1,AI565842,2008,72.0
3799,CI27171,1,AI564090,2008,72.0
3800,CI26816,1,AI563777,2008,72.0
3801,CI24715,1,AI564297,2006,72.0
3802,CI27057,1,AI565037,2008,72.0
3803,CI26279,1,AI565519,2008,72.0
3804,CI26489,1,AI565681,2008,72.0
3805,CI27144,1,AI564577,2008,71.0
3806,CI28904,1,AI566822,2008,71.0
3807,CI27743,1,AI566348,2008,71.0
3808,CI25604,1,AI564962,2007,71.0
3809,CI23615,1,AI563690,2006,71.0
3810,CI24011,1,AI563977,2006,71.0
3811,CI27843,1,AI566395,2008,71.0
3812,CI28178,1,AI566538,2009,71.0
3813,CI26356,1,AI565583,2008,71.0
3814,CI24614,1,AI564399,2005,71.0
3815,CI28650,1,AI566727,2009,71.0
3816,CI24994,1,AI564637,2007,71.0
3817,CI27515,1,AI566222,2008,71.0
3818,CI26354,1,AI565581,2008,71.0
3819,CI25605,1,AI565097,2007,71.0
3820,CI27602,1,AI563708,2008,71.0
3821,CI27346,1,AI566106,2008,71.0
3822,CI26885,1,AI565907,2003,71.0
3823,CI25951,1,AI563929,2008,71.0
3824,CI27646,1,AI564850,2008,71.0
3825,CI25959,1,AI565332,2007,71.0
3826,CI25043,1,AI564675,2007,71.0
3827,CI23907,1,AI563911,2006,71.0
3828,CI27538,1,AI564011,2008,71.0
3829,CI26068,1,AI565412,2007,70.0
3830,CI28385,1,AI566285,2009,70.0
3831,CI26573,1,AI565745,2008,70.0
3832,CI25523,1,AI565031,2007,70.0
3833,CI23680,1,AI563741,2005,70.0
3834,CI25545,1,AI565052,2007,70.0
3835,CI26232,1,AI565479,2008,70.0
3836,CI23706,1,AI563576,2006,70.0
3837,CI27594,1,AI566162,2008,70.0
3838,CI26288,1,AI565528,2008,70.0
3839,CI28432,1,AI566636,2009,70.0
3840,CI27552,1,AI566245,2008,70.0
3841,CI26295,1,AI565531,2008,70.0
3842,CI26980,1,AI565912,2005,70.0
3843,CI28528,1,AI564580,2009,70.0
3844,CI28125,1,AI565691,2009,70.0
3845,CI25903,1,AI563642,2007,70.0
3846,CI28938,1,AI566828,2010,70.0
3847,CI24215,1,AI563822,2005,70.0
3848,CI26312,1,AI565547,2008,70.0
3849,CI26678,1,AI565251,2008,70.0
3850,CI25762,1,AI565205,2007,70.0
3851,CI23707,1,AI563760,2006,70.0
3852,CI26340,1,AI565567,2008,70.0
3853,CI25938,1,AI563777,2008,70.0
3854,CI28007,1,AI566459,2008,70.0
3855,CI28807,1,AI566240,2009,70.0
3856,CI27314,1,AI566077,2008,70.0
3857,CI26078,1,AI565165,2008,70.0
3858,CI25805,1,AI565237,2007,70.0
3859,CI24710,1,AI564442,2006,70.0
3860,CI25751,1,AI565198,2007,69.0
3861,CI27332,1,AI566093,2008,69.0
3862,CI27769,3,AI566369,2008,69.0
3863,CI24799,2,AI563576,2007,69.0
3864,CI26972,1,AI565911,2005,69.0
3865,CI28857,1,AI566805,2009,69.0
3866,CI25044,3,AI564487,2007,69.0
3867,CI27712,1,AI566318,2009,69.0
3868,CI24226,1,AI564013,2005,69.0
3869,CI25155,1,AI564156,2007,69.0
3870,CI25858,1,AI565262,2007,69.0
3871,CI24653,1,AI564255,2005,69.0
3872,CI25766,1,AI565209,2007,69.0
3873,CI26561,1,AI565736,2008,69.0
3874,CI26364,1,AI565589,2008,69.0
3875,CI27216,1,AI566006,2008,69.0
3876,CI24318,1,AI564180,2006,69.0
3877,CI29023,1,AI566864,2009,69.0
3878,CI28029,1,AI566473,2009,69.0
3879,CI28693,2,AI566747,2009,69.0
3880,CI23881,1,AI563890,2005,69.0
3881,CI24444,1,AI564281,2006,69.0
3882,CI28462,1,AI565321,2009,69.0
3883,CI25350,1,AI564899,2007,69.0
3884,CI27135,1,AI563739,2008,68.0
3885,CI26562,1,AI564834,2008,68.0
3886,CI24751,1,AI564475,2006,68.0
3887,CI28411,1,AI566623,2009,68.0
3888,CI25720,1,AI565183,2007,68.0
3889,CI27758,1,AI566363,2008,68.0
3890,CI27132,1,AI565959,2008,68.0
3891,CI24442,1,AI564279,2006,68.0
3892,CI25429,1,AI564958,2007,68.0
3893,CI29025,1,AI566865,2009,68.0
3894,CI24377,2,AI564228,2006,68.0
3895,CI24454,1,AI564290,2006,68.0
3896,CI28469,1,AI566240,2009,68.0
3897,CI23713,1,AI563765,2005,68.0
3898,CI27307,1,AI566070,2008,68.0
3899,CI28415,1,AI564670,2009,68.0
3900,CI23599,2,AI563681,2003,68.0
3901,CI28987,1,AI566845,2008,68.0
3902,CI24495,1,AI564322,2006,68.0
3903,CI24737,1,AI563655,2005,68.0
3904,CI23918,1,AI563919,2005,68.0
3905,CI25682,1,AI565151,2007,68.0
3906,CI27290,2,AI565313,2005,68.0
3907,CI25246,1,AI564818,2007,68.0
3908,CI24513,1,AI564336,2006,68.0
3909,CI24827,2,AI564526,2006,68.0
3910,CI26803,1,AI565898,2008,68.0
3911,CI23492,2,AI563590,2004,68.0
3912,CI26438,1,AI565640,2008,68.0
3913,CI27620,1,AI564095,2008,68.0
3914,CI27382,1,AI566129,2008,68.0
3915,CI25971,1,AI565344,2007,68.0
3916,CI26730,1,AI565855,2008,68.0
3917,CI25400,1,AI563912,2007,67.0
3918,CI25312,1,AI564872,2007,67.0
3919,CI24313,1,AI564175,2004,67.0
3920,CI27327,1,AI566088,2008,67.0
3921,CI24982,1,AI564616,2007,67.0
3922,CI26740,1,AI565862,2008,67.0
3923,CI28154,1,AI564274,2009,67.0
3924,CI25912,2,AI565314,2007,67.0
3925,CI27526,1,AI566230,2008,67.0
3926,CI28436,1,AI565785,2009,67.0
3927,CI24768,1,AI563655,2005,67.0
3928,CI28391,1,AI565762,2009,67.0
3929,CI28129,1,AI566512,2009,67.0
3930,CI27635,1,AI566288,2008,67.0
3931,CI28236,1,AI565036,2009,67.0
3932,CI24787,1,AI564156,2007,67.0
3933,CI28668,1,AI566739,2009,67.0
3934,CI26924,1,AI565468,2002,67.0
3935,CI27341,1,AI566102,2008,67.0
3936,CI27295,1,AI566060,2007,67.0
3937,CI28948,1,AI565425,2010,67.0
3938,CI27837,1,AI566390,2008,67.0
3939,CI25613,1,AI564965,2007,67.0
3940,CI27626,1,AI564803,2008,67.0
3941,CI28958,1,AI566837,2009,67.0
3942,CI26570,1,AI564292,2008,67.0
3943,CI25181,1,AI564773,2007,67.0
3944,CI26884,1,AI565907,2003,67.0
3945,CI24839,1,,2001,67.0
3946,CI27826,1,AI566382,2008,66.0
3947,CI25145,1,,2007,66.0
3948,CI24421,1,AI564262,2006,66.0
3949,CI26694,1,AI564675,2008,66.0
3950,CI27532,1,AI566235,2008,66.0
3951,CI27189,1,AI565987,2008,66.0
3952,CI26089,1,AI565430,2008,66.0
3953,CI28544,2,AI566680,2009,66.0
3954,CI26686,1,AI563746,2008,66.0
3955,CI28162,1,AI564291,2009,66.0
3956,CI25934,1,AI564483,2008,66.0
3957,CI28642,1,AI566722,2009,66.0
3958,CI28548,1,AI566682,2009,66.0
3959,CI26303,1,AI565539,2008,66.0
3960,CI28033,1,AI566123,2009,66.0
3961,CI24292,1,AI564157,2006,66.0
3962,CI28805,1,AI566788,2009,66.0
3963,CI27312,1,AI566075,2008,66.0
3964,CI27306,1,AI566069,2008,66.0
3965,CI28011,1,AI566201,2008,66.0
3966,CI24144,1,AI563724,2006,66.0
3967,CI27075,1,AI565932,2008,66.0
3968,CI26021,1,AI564168,2008,66.0
3969,CI28155,1,AI566525,2009,66.0
3970,CI28867,1,AI566810,2009,66.0
3971,CI28708,1,AI566748,2009,65.0
3972,CI28417,1,AI564278,2009,65.0
3973,CI28767,1,AI566780,2007,65.0
3974,CI28187,1,AI566545,2009,65.0
3975,CI23863,1,AI563876,2005,65.0
3976,CI28309,1,AI566567,2009,65.0
3977,CI28052,1,AI563918,2009,65.0
3978,CI23718,1,AI563770,2005,65.0
3979,CI27834,3,AI566387,2008,65.0
3980,CI27423,1,AI564217,2008,65.0
3981,CI26767,1,AI565876,2008,65.0
3982,CI28038,1,AI566478,2009,65.0
3983,CI28861,1,AI566807,2009,65.0
3984,CI26341,1,AI565568,2008,65.0
3985,CI25793,1,AI565227,2007,65.0
3986,CI29066,1,AI566873,2010,65.0
3987,CI26125,2,AI564275,2008,65.0
3988,CI27970,1,AI566446,2008,65.0
3989,CI25957,1,AI565330,2008,65.0
3990,CI27205,1,AI566001,2008,65.0
3991,CI25765,1,AI565208,2007,65.0
3992,CI25342,1,AI564895,2007,65.0
3993,CI27380,1,AI566127,2008,65.0
3994,CI26113,1,AI565449,2008,65.0
3995,CI26970,1,AI565912,2005,65.0
3996,CI23558,2,AI563650,2003,65.0
3997,CI25477,1,AI564224,2007,65.0
3998,CI24326,1,AI564186,2006,65.0
3999,CI24478,1,AI564310,2006,65.0
4000,CI26342,1,AI565569,2008,65.0
4001,CI28809,1,AI566791,2009,65.0
4002,CI25480,1,AI564998,2007,65.0
4003,CI28466,1,AI566654,2009,65.0
4004,CI26334,1,AI565561,2008,65.0
4005,CI28433,1,AI565756,2009,65.0
4006,CI28712,1,AI566752,2009,65.0
4007,CI28158,1,AI563576,2009,65.0
4008,CI28438,1,AI566638,2009,65.0
4009,CI24707,1,AI564440,2006,65.0
4010,CI27402,1,AI566144,2008,65.0
4011,CI26514,1,AI565698,2008,65.0
4012,CI24059,1,AI563825,2005,64.0
4013,CI27634,1,AI566287,2008,64.0
4014,CI25704,1,AI565169,2007,64.0
4015,CI28434,1,AI564566,2009,64.0
4016,CI26431,1,AI565635,2008,64.0
4017,CI27519,1,AI564143,2008,64.0
4018,CI23910,1,AI563758,2006,64.0
4019,CI26976,1,AI565911,2005,64.0
4020,CI24731,1,AI563734,2007,64.0
4021,CI23559,2,AI563651,2004,64.0
4022,CI24517,1,AI564340,2006,64.0
4023,CI27198,1,AI565994,2008,64.0
4024,CI27166,1,AI564834,2008,64.0
4025,CI24667,2,AI564415,2006,64.0
4026,CI27942,1,AI566432,2008,64.0
4027,CI27218,1,AI565995,2008,64.0
4028,CI26020,1,AI563576,2008,64.0
4029,CI23585,2,AI563670,2004,64.0
4030,CI26615,1,AI565777,2008,64.0
4031,CI25211,1,AI564797,2007,64.0
4032,CI23938,1,AI563932,2005,64.0
4033,CI25614,1,AI565105,2007,64.0
4034,CI23593,1,AI563677,2002,64.0
4035,CI28853,1,AI565321,2009,64.0
4036,CI24289,1,AI564155,2006,64.0
4037,CI28841,1,AI566797,2009,64.0
4038,CI26519,1,AI565700,2008,63.0
4039,CI27973,1,AI566446,2008,63.0
4040,CI28405,1,AI564813,2009,63.0
4041,CI28135,1,AI566515,2009,63.0
4042,CI25721,2,AI565184,2007,63.0
4043,CI23909,1,AI563758,2006,63.0
4044,CI23897,1,AI563901,2005,63.0
4045,CI27864,1,AI566410,2008,63.0
4046,CI26703,1,AI563703,2008,63.0
4047,CI23606,2,AI563685,2003,63.0
4048,CI26739,1,AI565861,2008,63.0
4049,CI27512,1,AI565185,2008,63.0
